Nama Fail,Baris,Nama Produk,Item ID,Member ID Match,Status API,Mesej API,Status Akhir,Pautan Ditemui,Pautan Sebenar (Resolved)
data_promo_list_01.xlsx,2,Rotatable Backrest Makeup Stool,14931804670,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5j?c=d&t=p-iGIWKVC-s2G5SZLm,https://s.lazada.com.my/s.ZdbZ5j?c=d&t=p-iGIWKVC-s2G5SZLm
data_promo_list_01.xlsx,3,"Estee Lauder Revitalizing Supreme+ Night Power Bounce Creme Moisturizer  • Refillable | Facial Moisturizer, Anti-aging Overnight Collagen Repair Lifting Firming Reduce Lines Wrinkles | Skincare all skin types, Sensitive | 50ml 75ml",2962745299,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5Q?c=c&t=p-i3EVNOV-sOMCbaK,https://s.lazada.com.my/s.ZdbZ5Q?c=c&t=p-i3EVNOV-sOMCbaK
data_promo_list_01.xlsx,4,Catuobey | Cute Princess Design Kids Makeup Set for Girls,14936692494,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ59?c=c&t=p-iGIqq34-s2G7llO4,https://s.lazada.com.my/s.ZdbZ59?c=c&t=p-iGIqq34-s2G7llO4
data_promo_list_01.xlsx,5,PALONG | Washable Princess Makeup Set,14958768297,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5k?c=c&t=p-iGKLSyP-s2GEG2b7,https://s.lazada.com.my/s.ZdbZ5k?c=c&t=p-iGKLSyP-s2GEG2b7
data_promo_list_01.xlsx,6,XIANYAN | Portable Travel Makeup Brush Set Eye Shadow Foundation Brushes Mirror Included,14950073422,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5P?c=d&t=p-iGJkz2U-s2GBBAkF,https://s.lazada.com.my/s.ZdbZ5P?c=d&t=p-iGJkz2U-s2GBBAkF
data_promo_list_01.xlsx,7,"D-UP Foundation for Nails byTONEDROP Sakura Pure  . Other (check locks, tongue cleaners, etc.) Nail Makeup Abies5Star",3680103349,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5O?c=d&t=p-i413Kzd-sMmFSyy,https://s.lazada.com.my/s.ZdbZ5O?c=d&t=p-i413Kzd-sMmFSyy
data_promo_list_01.xlsx,8,Eucerin Dermopure Clinical Purifying Cleanser 400ml x 2 Twin Pack / Acne Cleanser / Acne Treatment / Acne Skincare,2978538853,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5n?c=c&t=p-i3FZe1F-sTkNd5D,https://s.lazada.com.my/s.ZdbZ5n?c=c&t=p-i3FZe1F-sTkNd5D
data_promo_list_01.xlsx,9,<6pcs Skincare Set >SKINTIFIC Science for different type skin-Moisturizer+Toner+Serum+Face Mask +Cleanser+Lip serum repair skin barrier/anti dark spot|acne|brightening|sensitive|moisturize,3815035263,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5o?c=c&t=p-i4ABUwp-sO8Ja8W,https://s.lazada.com.my/s.ZdbZ5o?c=c&t=p-i4ABUwp-sO8Ja8W
data_promo_list_01.xlsx,10,XIANYAN | Face Makeup Brushes Set Dual End,14954892242,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5L?c=d&t=p-iGK5CdO-s2GD34J3,https://s.lazada.com.my/s.ZdbZ5L?c=d&t=p-iGK5CdO-s2GD34J3
data_promo_list_01.xlsx,11,Eucerin Hyaluron Filler Elasticity Night Regime Set (Hyaluron Radiance-Lift Filler 3D Serum 30ml + Hyaluron-Filler Elasticity Night Cream 50ml)  Serum  Moisturizer  Anti Aging  Wrinkle  Face Skincare  Anti Penuuan,2820426700,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5K?c=c&t=p-i34sDpE-s2GCPkDM,https://s.lazada.com.my/s.ZdbZ5K?c=c&t=p-i34sDpE-s2GCPkDM
data_promo_list_01.xlsx,12,"Estee Lauder Advanced Night Repair Serum Synchronized Multi-Recovery Complex | Best Seller Facial Serum & Essence, Anti-aging Radiant Plumping Firming ANR | Skincare all skin types | 7ml 15ml 20ml 30ml 50ml 75ml 115ml",1294130735,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5q?c=d&t=p-i1Pa2WN-sSQJSDH,https://s.lazada.com.my/s.ZdbZ5q?c=d&t=p-i1Pa2WN-sSQJSDH
data_promo_list_01.xlsx,13,Limited-time special offer[BUNDLE] PRAMY Moisturizing Finish Makeup Setting Spray 100ml (Matte/Dewy),14883805124,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5r?c=c&t=p-iGFGvcy-s2FqldXc,https://s.lazada.com.my/s.ZdbZ5r?c=c&t=p-iGFGvcy-s2FqldXc
data_promo_list_01.xlsx,14,Sauna Household Complete Set Portable Steam Home Sauna Tent Foldable Slimming Body Detox Health Beauty Set Beauty Toold Portable Saunas Set Malaysia 3pin Plug New Model,2558924629,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5I?c=d&t=p-i2nAzBt-sCPFGIO,https://s.lazada.com.my/s.ZdbZ5I?c=d&t=p-i2nAzBt-sCPFGIO
data_promo_list_01.xlsx,15,IOPE | Stem III Anti-aging Skincare Set (150ml Softener 150ml Emulsion),3765404129,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5H?c=c&t=p-i46pFcf-sNLNAuV,https://s.lazada.com.my/s.ZdbZ5H?c=c&t=p-i46pFcf-sNLNAuV
data_promo_list_01.xlsx,16,UV Sterilizer Cabinet LCD Screen 6W Power 360° sterilization Beauty Salon Towel Tools Household Disinfection Machine,4280299185,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5G?c=d&t=p-i4ffhLd-sQOrsPT,https://s.lazada.com.my/s.ZdbZ5G?c=d&t=p-i4ffhLd-sQOrsPT
data_promo_list_01.xlsx,17,Vanity Makeup Stool for Home Female Bedroom Use Retro Style,14922862935,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5F?c=d&t=p-iGHuoLf-s2G2suP2,https://s.lazada.com.my/s.ZdbZ5F?c=d&t=p-iGHuoLf-s2G2suP2
data_promo_list_01.xlsx,18,WETHERM | Gift Skincare Set,14900519933,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5E?c=c&t=p-iGGP3uf-s2FxUPXb,https://s.lazada.com.my/s.ZdbZ5E?c=c&t=p-iGGP3uf-s2FxUPXb
data_promo_list_01.xlsx,19,CHARLOTTE TILBURY Beauty Light Wand 12ml #Pinkgasm,3610057366,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5D?c=c&t=p-i3wJQpi-sMFhd4d,https://s.lazada.com.my/s.ZdbZ5D?c=c&t=p-i3wJQpi-sMFhd4d
data_promo_list_01.xlsx,20,GUYU | Deep Cleansing Easy Emulsification Fresh Makeup Remover Oil,4821143670,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5y?c=c&t=p-i5GH1hm-s2G3j7y0,https://s.lazada.com.my/s.ZdbZ5y?c=c&t=p-i5GH1hm-s2G3j7y0
data_promo_list_01.xlsx,21,Eucerin Hyaluron Filler + Elastic Filler Day Cream 50ml  Moisturizer  Anti Aging  Wrinkle  Derma Skincare,2820420858,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5z?c=c&t=p-i34sCJ0-sJuQK7B,https://s.lazada.com.my/s.ZdbZ5z?c=c&t=p-i34sCJ0-sJuQK7B
data_promo_list_01.xlsx,22,OHBT | Whitening Freckle Removing Moisturizing Brightening Yellow-Removal Anti-Wrinkle Skincare Set,14843470323,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZ5A?c=d&t=p-iGCXghf-s2FCxbZL,https://s.lazada.com.my/s.ZdbZ5A?c=d&t=p-iGCXghf-s2FCxbZL
data_promo_list_01.xlsx,23,YILINSENG | Retro Wooden Makeup Stool,14895914601,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZg0?c=d&t=p-iGG5jr7-s2Fvtvqp,https://s.lazada.com.my/s.ZdbZg0?c=d&t=p-iGG5jr7-s2Fvtvqp
data_promo_list_01.xlsx,24,SK-II Essential Travel Skincare Set,4474786052,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgb?c=d&t=p-i4spkGa-sRXQmWV,https://s.lazada.com.my/s.ZdbZgb?c=d&t=p-i4spkGa-sRXQmWV
data_promo_list_01.xlsx,25,Round Lab | Round Lab Baby Mild Sun Stick 21g 2+1 Total 3 Pieces Rich Moisture K-Beauty Skincare,14947625581,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZg1?c=c&t=p-iGJaiFB-s2GBXmBB,https://s.lazada.com.my/s.ZdbZg1?c=c&t=p-iGJaiFB-s2GBXmBB
data_promo_list_01.xlsx,26,Sedell | Light Makeup Soothing Moisturizing Cream,14950523930,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgX?c=d&t=p-iGJmsEk-s2GC7TX1,https://s.lazada.com.my/s.ZdbZgX?c=d&t=p-iGJmsEk-s2GC7TX1
data_promo_list_01.xlsx,27,"[JAPAN SKINCARE] KIBANA Revive Set | Regenerative Anti Aging Skincare Set with Advanced Serum 25ml, Concentrated Serum18ml & Stem Cell Moisturizer Cream 50g",4788907223,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZg2?c=d&t=p-i5E5lX5-sTUP0a3,https://s.lazada.com.my/s.ZdbZg2?c=d&t=p-i5E5lX5-sTUP0a3
data_promo_list_01.xlsx,28,正式授权.正品.万肤霜.WanFuShuang Authentic Herbal Skincare Cream.20gm,3074850896,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgd?c=c&t=p-i3M5lBI-sGjjlYP,https://s.lazada.com.my/s.ZdbZgd?c=c&t=p-i3M5lBI-sGjjlYP
data_promo_list_01.xlsx,29,AYANAMI | Beginner Nose Shadow Blending Makeup Brush,14921173383,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgW?c=c&t=p-iGHniop-s2G2TMfw,https://s.lazada.com.my/s.ZdbZgW?c=c&t=p-iGHniop-s2G2TMfw
data_promo_list_01.xlsx,30,Beneunder | Men's Warm Thermal Underwear Set Skincare Breathable Winter,4728295191,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZg3?c=c&t=p-i59zRZf-sSzMr6r,https://s.lazada.com.my/s.ZdbZg3?c=c&t=p-i59zRZf-sSzMr6r
data_promo_list_01.xlsx,31,Eucerin Ultrasensitive Repair Intensive Source Serum (30ml X2) Twin Pack / Serum & Essence / Skin Repair / Skincare / Untuk Kulit Sensitive,4007086420,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZge?c=c&t=p-i4NBKE8-sOuMSjo,https://s.lazada.com.my/s.ZdbZge?c=c&t=p-i4NBKE8-sOuMSjo
data_promo_list_01.xlsx,32,XIANYAN | Portable Mini Makeup Brush Set 12 Pieces,4802094437,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZg4?c=d&t=p-i5Ez685-sTZeohS,https://s.lazada.com.my/s.ZdbZg4?c=d&t=p-i5Ez685-sTZeohS
data_promo_list_01.xlsx,33,"Jessup Pink Makeup Brushes Set 14pcs Make up Brushes Premium Vegan Foundation Blush Eyeshadow liner Powder Blending Brush,T495",4059970526,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZg5?c=d&t=p-i4QlDna-sP4oO3a,https://s.lazada.com.my/s.ZdbZg5?c=d&t=p-i4QlDna-sP4oO3a
data_promo_list_01.xlsx,34,BINCA VIDOU | Purple Makeup Base for Women Pore Concealing Moisturizing Brightening Sensitive Skin Isolation Cream,14934714129,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgg?c=c&t=p-iGIiXNx-s2G6HPJI,https://s.lazada.com.my/s.ZdbZgg?c=c&t=p-iGIiXNx-s2G6HPJI
data_promo_list_01.xlsx,35,Trilogy Rosehip Cream Cleanser – Hydrating & Nourishing – Effective Makeup Remover – All Skin Types – 200ml,9614147,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZg6?c=d&t=p-ieL4t-sPyfVnU,https://s.lazada.com.my/s.ZdbZg6?c=d&t=p-ieL4t-sPyfVnU
data_promo_list_01.xlsx,36,OHBT | Anti-Wrinkle Firming Anti-Aging Hydrating Brightening Skincare Set,14842557514,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgj?c=c&t=p-iGCTrEw-s2FC12Fq,https://s.lazada.com.my/s.ZdbZgj?c=c&t=p-iGCTrEw-s2FC12Fq
data_promo_list_01.xlsx,37,"Medazy Color-Changing Cover Cream Stick, Color Changing Foundation Stick, Moisturizing Makeup Foundation tick Skincare Meets Makeup (Light)",14963816986,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgQ?c=c&t=p-iGKgeMs-s2GFWlVJ,https://s.lazada.com.my/s.ZdbZgQ?c=c&t=p-iGKgeMs-s2GFWlVJ
data_promo_list_01.xlsx,38,KOPHENIX | Ceramide Hydrating Skincare Set Water Lotion Cream Essence,14935668519,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgP?c=c&t=p-iGImXfL-s2G7WBK8,https://s.lazada.com.my/s.ZdbZgP?c=c&t=p-iGImXfL-s2G7WBK8
data_promo_list_01.xlsx,39,Radiesse 0.8 /1.5cc facial contour shaping and filling product,14934353819,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgl?c=d&t=p-iGIh1eV-s2G6ZAED,https://s.lazada.com.my/s.ZdbZgl?c=d&t=p-iGIh1eV-s2G6ZAED
data_promo_list_01.xlsx,40,NEW Double Wear Stay-In-Place Makeup SPF 10/PA++ | # 1W1 | # 1W2 30ml,14963831668,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgO?c=d&t=p-iGKgiBg-s2GFdkP4,https://s.lazada.com.my/s.ZdbZgO?c=d&t=p-iGKgiBg-s2GFdkP4
data_promo_list_01.xlsx,41,European style retro palace table lamp  Classical Beauty  Resin lamp body  Handmade carved handcuff paint process,3730853370,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgN?c=d&t=p-i44UHOM-sN4TJkO,https://s.lazada.com.my/s.ZdbZgN?c=d&t=p-i44UHOM-sN4TJkO
data_promo_list_01.xlsx,42,Kanebo Ally Chrono Beauty Gel UV EX 90g Sun Care 伙伴们 阳光护理 Abies5Star,3039382739,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgn?c=d&t=p-i3JgwIF-sGTOYvf,https://s.lazada.com.my/s.ZdbZgn?c=d&t=p-i3JgwIF-sGTOYvf
data_promo_list_01.xlsx,43,"[8.8 exclusive | 7 aug, 8pm - 17 aug only] shu uemura cleansing oil blackOil purifying pore control for oily combination skin  makeup remover 150ml",4233451551,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgM?c=c&t=p-i4cV88d-sQAJuNI,https://s.lazada.com.my/s.ZdbZgM?c=c&t=p-i4cV88d-sQAJuNI
data_promo_list_01.xlsx,44,[medicube] Red Succinic Acid Panthenol Pads |    Niacinamide + Salicylic Acid Skincare,14907105632,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgL?c=c&t=p-iGGqh9c-s2FzmuNX,https://s.lazada.com.my/s.ZdbZgL?c=c&t=p-iGGqh9c-s2FzmuNX
data_promo_list_01.xlsx,45,"Selerb NR1000 - NAD+ for Women's Skin Aging, Energy & Focus – with Nicotinamide Riboside, CoQ10, Trans-Resveratrol, D-Ribose, Collagen & Hyaluronic Acid – 90 Capsules, Fitness & Beauty Health Supplement",14918720101,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgK?c=d&t=p-iGHdQbl-s2G2RyZN,https://s.lazada.com.my/s.ZdbZgK?c=d&t=p-iGHdQbl-s2G2RyZN
data_promo_list_01.xlsx,46,XIANYAN | Portable Makeup Brush Set,4760021943,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgq?c=d&t=p-i5C8Z9T-sTFqEVF,https://s.lazada.com.my/s.ZdbZgq?c=d&t=p-i5C8Z9T-sTFqEVF
data_promo_list_01.xlsx,47,Incellderm | Incellderm Basic Skincare 3-Piece Dermatology First Package Active Ex Booster/Serum/Cream,4745063416,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgJ?c=c&t=p-i5B7nku-sT8VD6C,https://s.lazada.com.my/s.ZdbZgJ?c=c&t=p-i5B7nku-sT8VD6C
data_promo_list_01.xlsx,48,GUYU | Hydrating Moisturizing Soothing Skincare Set,4821219079,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgr?c=c&t=p-i5GHLK3-s2Fz9GIL,https://s.lazada.com.my/s.ZdbZgr?c=c&t=p-i5GHLK3-s2Fz9GIL
data_promo_list_01.xlsx,49,"Philips Shaver X5 Electric – Skincare-Focused, Ideal for Acne-Prone Skin",4833091240,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgI?c=d&t=p-i5H59oW-sTw6Cmk,https://s.lazada.com.my/s.ZdbZgI?c=d&t=p-i5H59oW-sTw6Cmk
data_promo_list_01.xlsx,50,TF Christmas Edition Eyeshadow Palette Naked Rose Natural Eye Makeup Palette Multiple Textures 4 Colors Suitable for All Skins,4753991509,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgs?c=d&t=p-i5BjGMP-sTCtbkI,https://s.lazada.com.my/s.ZdbZgs?c=d&t=p-i5BjGMP-sTCtbkI
data_promo_list_01.xlsx,51,Moisturizing Waterproof Tear-off Liquid Lipstick,4701788712,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgG?c=d&t=p-i58CE1o-sSlLmJ4,https://s.lazada.com.my/s.ZdbZgG?c=d&t=p-i58CE1o-sSlLmJ4
data_promo_list_01.xlsx,52,"[8.8 exclusive | 7 aug, 8pm - 17 aug only] shu uemura cleansing oil brightOil barrier protection for sensitive and post-procedure skin makeup remover 450ml",4803733728,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgF?c=c&t=p-i5F5yaG-sTakoyK,https://s.lazada.com.my/s.ZdbZgF?c=c&t=p-i5F5yaG-sTakoyK
data_promo_list_01.xlsx,53,"Wosado Soft Eyelashes All-in-One, BearisBug Limited Edition Magnetic Eyelash Extensions, Waterproof, Reusable, Glue-Free, Eyeliner-Free Makeup Cosmetic/510a917d",14963452386,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgv?c=c&t=p-iGKf7WE-s2GFNiX9,https://s.lazada.com.my/s.ZdbZgv?c=c&t=p-iGKf7WE-s2GFNiX9
data_promo_list_01.xlsx,54,"V,S.L SET NORMAL SKINCARE",2578199047,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgE?c=c&t=p-i2oTrLb-sCZ8TDb,https://s.lazada.com.my/s.ZdbZgE?c=c&t=p-i2oTrLb-sCZ8TDb
data_promo_list_01.xlsx,55,Eucerin Spotless Brightening Booster Serum 30ml  Serum  Pigmented Skin  Dark Spots  Derma Skincare  Face Skincare,2820431762,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgC?c=d&t=p-i34sF8s-sQopGwA,https://s.lazada.com.my/s.ZdbZgC?c=d&t=p-i34sF8s-sQopGwA
data_promo_list_01.xlsx,56,ZIXUAN | Rotatable Adjustable Backrest Makeup Chair,14911540828,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgB?c=d&t=p-iGH9Ix2-s2G0XsND,https://s.lazada.com.my/s.ZdbZgB?c=d&t=p-iGH9Ix2-s2G0XsND
data_promo_list_01.xlsx,57,"SK-II PITERA™ First Experience Kit - Facial Treatment Essence, Toner & Mask Skincare Set",3408701859,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgz?c=d&t=p-i3igZ4F-sK1CL1z,https://s.lazada.com.my/s.ZdbZgz?c=d&t=p-i3igZ4F-sK1CL1z
data_promo_list_01.xlsx,58,【NEW】Bobbi Brown Long-Wear Cream Liner Stick 1.1g / 24 hour long wear pigment rich swipe and go eyeliner with built in sharpener  – eyeliner makeup,4124838923,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZgA?c=c&t=p-i4V9P23-sPVWTvM,https://s.lazada.com.my/s.ZdbZgA?c=c&t=p-i4V9P23-sPVWTvM
data_promo_list_01.xlsx,59,"Estee Lauder Soft Clean Infusion Hydrating Essence Lotion with Amino Acid + Waterlily | Facial Toner, Daily Hydrating Conditioning Plump Glow | Skincare all skin types, Dry | 400ml",1898774977,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZTa?c=d&t=p-i24V46r-s8JqrGb,https://s.lazada.com.my/s.ZdbZTa?c=d&t=p-i24V46r-s8JqrGb
data_promo_list_01.xlsx,60,"NOTO Aesthetic Medical Tomato 24 Capsule- Patented Israeli Ice Crystal Tomato Technology, Beauty & Medical Treatment, Whitens, Moisturizes, Tightens, Anti-acne & Marks, Anti-UV, 24-Hour Darkness Removal",4129432416,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZT0?c=d&t=p-i4VSg0e-sPWlCgC,https://s.lazada.com.my/s.ZdbZT0?c=d&t=p-i4VSg0e-sPWlCgC
data_promo_list_01.xlsx,61,ANESSA Perfect Uv Sunscreen Skincare Milk Spf50+ PA++++ 90ml,1384326199,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZTY?c=c&t=p-i1VgUTv-s4kfdAj,https://s.lazada.com.my/s.ZdbZTY?c=c&t=p-i1VgUTv-s4kfdAj
data_promo_list_01.xlsx,62,maitian | Ultra Clear Double Sided Desk Makeup Mirror,14844315660,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbZT1?c=c&t=p-iGCbEc8-s2FEBsL1,https://s.lazada.com.my/s.ZdbZT1?c=c&t=p-iGCbEc8-s2FEBsL1
